Time: 2024-11-11 03:37:09.514
Linux 6.1.0-26-cloud-amd64 (wenjie-fairdb) 	11/11/24 	_x86_64_	(32 CPU)

03:37:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:43:59       7    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:43:59       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:59       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:59      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:59      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:59      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      21    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:43:59      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:43:59      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:43:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:44:00     all   12.73    0.00    0.19    2.58    0.00    0.87    0.00    0.00    0.00   83.63
03:44:00       0    0.00    0.00    0.00    0.79    0.00   21.26    0.00    0.00    0.00   77.95
03:44:00       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00       4    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
03:44:00       5   10.53    0.00    2.11   86.32    0.00    1.05    0.00    0.00    0.00    0.00
03:44:00       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00       7    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:44:00       8   96.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:00       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:00      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:00      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:00      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:00      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:44:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:44:01     all   12.70    0.00    0.31    2.68    0.00    0.19    0.00    0.00    0.00   84.11
03:44:01       0    0.00    0.00    0.00    0.00    0.00    3.88    0.00    0.00    0.00   96.12
03:44:01       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:01       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01       4    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:44:01       5    9.90    0.00    2.97   85.15    0.00    1.98    0.00    0.00    0.00    0.00
03:44:01       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01       8   94.95    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:01       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:01      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:01      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:01      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      15    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:44:01      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      24    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:44:01      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:01      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:44:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:44:02     all   12.79    0.00    0.28    2.69    0.00    0.06    0.00    0.00    0.00   84.18
03:44:02       0    0.00    0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   98.00
03:44:02       1    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:44:02       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02       4    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
03:44:02       5   13.00    0.00    1.00   85.00    0.00    1.00    0.00    0.00    0.00    0.00
03:44:02       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02       8   92.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:02       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:02      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:02      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:02      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      16    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:44:02      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      21    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:02      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:02      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:44:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:44:03     all   12.74    0.00    0.37    2.65    0.00    0.28    0.00    0.00    0.00   83.95
03:44:03       0    0.00    0.00    0.00    0.00    0.00    7.48    0.00    0.00    0.00   92.52
03:44:03       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03       4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
03:44:03       5   13.73    0.00    1.96   83.33    0.00    0.98    0.00    0.00    0.00    0.00
03:44:03       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03       8   93.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:03       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:03      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:03      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:03      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      16    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:03      17    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:44:03      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:03      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:44:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:44:04     all   12.87    0.00    0.19    2.69    0.00    0.03    0.00    0.00    0.00   84.22
03:44:04       0    0.00    0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   98.00
03:44:04       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:04       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04       4    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:44:04       5   10.31    0.00    2.06   87.63    0.00    0.00    0.00    0.00    0.00    0.00
03:44:04       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04       8   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:04       9   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:04      10   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:04      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:04      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      19    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:04      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      21    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:04      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:04      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:44:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:44:05     all   12.76    0.00    0.28    2.69    0.00    0.06    0.00    0.00    0.00   84.20
03:44:05       0    0.00    0.00    0.00    0.99    0.00    0.99    0.00    0.00    0.00   98.02
03:44:05       1    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:44:05       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05       4    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
03:44:05       5    9.18    0.00    2.04   86.73    0.00    1.02    0.00    0.00    0.00    1.02
03:44:05       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05       8   94.06    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:05       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:05      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:05      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:05      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      19    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:44:05      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      21    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:05      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      28    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:05      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:05      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:44:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:44:06     all   12.88    0.00    0.09    2.66    0.00    0.12    0.00    0.00    0.00   84.25
03:44:06       0    0.00    0.00    0.00    0.98    0.00    1.96    0.00    0.00    0.00   97.06
03:44:06       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06       2    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:44:06       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06       4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:06       5   11.00    0.00    3.00   84.00    0.00    2.00    0.00    0.00    0.00    0.00
03:44:06       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:06       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:06      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:06      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:06      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:06      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:44:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:44:07     all   13.11    0.00    0.19    2.50    0.00    0.25    0.00    0.00    0.00   83.95
03:44:07       0    0.00    0.00    0.00    0.95    0.00    6.67    0.00    0.00    0.00   92.38
03:44:07       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:07       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07       4    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
03:44:07       5   15.15    0.00    3.03   79.80    0.00    1.01    0.00    0.00    0.00    1.01
03:44:07       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07       7    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:07       8   98.02    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:07       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:07      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:07      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:44:07      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07      16    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:07      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:44:07      21    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:44:07      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
